transaction_id,transaction_date_time,account_number,card_number,transaction_amount,transaction_type_code,transaction_type_desc,pos_entry_code,pos_entry_desc,authorisation_posting_code,authorisation_posting_desc,decision_code,decision_code_desc,avs_response_code_external,secure_indicator,fraud_monitor_flag,score,merchant_id,merchant_name,merchant_category_code,merchant_category_desc,merchant_city_name,merchant_country_code,merchant_postal_code,acquirer_id,terminal_id,ip_address,device_id,prior_credit_limit,account_open_date,most_recent_email_change,most_recent_phone_change,most_recent_add_change,fraud,fraud_type
5766TYHR9532HTWT,2025-06-20 03:49:45,742481794,453900******0949,11.99,OT,Other,91,Contactless Mag Stripe,AU,Authorisation Request,A,Approved,Y,,Y,452,BIJVHNOF0YLNJS9,TrueMoney,5732,Electronics Stores,SYDNEY,IN,NC5 0AF,776655,4IV4TFCW,10.75.124.159,VBXTWAEONJ1VRAM7,15000,2023-04-01,2023-07-28,2025-05-31,2024-10-23,0,
6974ZKQB1651PTSY,2025-03-15 00:44:45,964571754,453900******9585,56.55,01,Manual Entry,91,Contactless Mag Stripe,PS,Settlement / Posting,A,Approved,NA,,Y,971,92SU7YOO3S8P1XN,Square US,5812,Restaurants,LONDON,AR,CX8 9GB,442211,W5GAENKD,10.169.215.190,423WNBM4S3FL3G2Z,20000,2025-04-11,2023-02-18,2023-12-20,2024-08-25,0,
0458GXPU0667AXHE,2025-03-19 19:06:55,000417969,453900******8439,199.38,10,Card On File,05,Chip & PIN,AU,Authorisation Request,R,Reversal / Refund,A,Unsecure,Y,756,10H6VSNOTLUF8DH,MoneyGram,1520,Contractors & Construction,SINGAPORE,BR,ET9 7HQ,601912,UN57KXLU,10.235.87.50,C1EOA47W573SDAPE,10000,2023-02-22,2023-12-16,2025-04-22,2023-02-12,1,Lost & Stolen
9788IHLM4622UWLX,2025-04-30 19:21:28,137833618,453900******0092,72.24,01,Manual Entry,90,Mag Stripe,AU,Authorisation Request,D,Declined,A,,N,889,U9RG9T4DSTD8BFL,Marks & Spencer,1520,Contractors & Construction,DUBAI,GH,JF9 4NQ,442211,A0PL171Y,10.193.119.252,EQT2SW56CWT5WG59,3000,2024-02-29,2024-06-29,2024-09-30,2025-01-17,1,SCAM
0674PAWC0416JJIU,2025-06-22 07:16:05,826568078,453900******5070,22.01,OT,Other,05,Chip & PIN,PS,Settlement / Posting,A,Approved,N,,Y,511,TV6PLVW6DWNNRMN,Western Union,5732,Electronics Stores,BERLIN,QA,LB7 6KW,737205,56IS4HG1,10.5.84.85,SDTEYL34DA4HIDTS,15000,2023-04-09,2023-05-06,2024-06-15,2024-09-05,1,CNP
7027GSKL9751EQSX,2025-03-12 16:17:06,961988421,453900******3478,40.43,05,Chip & PIN,05,Chip & PIN,PS,Settlement / Posting,R,Reversal / Refund,NA,,N,745,8RITCE7LHTRV6XV,Shein,4511,Airlines,DUBLIN,MX,IJ8 1AR,881122,88RFWBF3,10.217.84.64,ROR4RM7RNF2EYN80,2000,2023-01-01,2023-03-08,2024-01-08,2023-10-01,0,
8024ATXJ9672UPFF,2025-04-30 06:12:33,576437231,453900******3080,12.85,91,Contactless Mag Stripe,05,Chip & PIN,PS,Settlement / Posting,D,Declined,NA,,Y,254,T1P40NPG84EAE41,Origin EA,5411,Grocery Stores,TOKYO,NG,IB0 1ZF,954201,WC8K67WR,10.129.210.24,OY4Z5BD4TY7420WS,20000,2025-03-11,2023-06-30,2023-03-11,2025-01-29,0,
4256MFKF1240CFLB,2025-03-19 07:10:54,544281682,453900******6313,27.05,91,Contactless Mag Stripe,05,Chip & PIN,AU,Authorisation Request,D,Declined,Y,,Y,695,7O4HPRKY4G6YXR8,Venmo,4829,Money Transfer,BERLIN,CL,MI8 6SN,824500,VBOFXH3X,10.227.240.98,2Z6MTNCHR9VB4DPO,5000,2023-09-04,2023-01-15,2025-04-24,2025-02-17,0,
9213QPLG4330JAYL,2025-05-30 18:56:05,897764857,453900******3289,75.45,01,Manual Entry,05,Chip & PIN,AU,Authorisation Request,R,Reversal / Refund,Y,,Y,680,3ERZJQEKVZP9YOI,AliExpress,5812,Restaurants,LONDON,QA,TA6 9GE,737205,OVVN0OUK,10.106.87.186,EYEWUEENZ5F0SEPM,10000,2024-02-03,2023-11-30,2024-01-02,2024-09-18,0,
1037DADO7319QGLO,2025-03-23 17:13:12,071755175,453900******4456,196.88,90,Mag Stripe,07,Contactless,AU,Authorisation Request,R,Reversal / Refund,Y,,Y,732,Y1AOHQT72YW4BPB,Costa Coffee,5812,Restaurants,BERLIN,JP,SH5 1AC,442211,DTOSRX1T,10.40.116.84,RRS11BO9UWLE0MZY,5000,2024-11-06,2024-03-30,2025-04-19,2023-02-05,1,SCAM
6683LTHN2522BMXO,2025-05-15 11:49:53,140888034,453900******0132,103.46,10,Card On File,07,Contactless,PS,Settlement / Posting,A,Approved,NA,Unsecure,Y,395,AKHDMP8QZ8NL9L5,PayPal,6011,ATM Cash Disbursements,SYDNEY,AE,DD6 3PN,776655,LMMWIQ2W,10.122.211.15,9PIH6GSUFQCI394U,3000,2024-04-03,2023-08-10,2024-10-18,2023-08-04,1,SCAM
8736IESN1229CSKO,2025-03-11 21:33:53,396444545,453900******1755,15.18,81,Electronic Commerce,05,Chip & PIN,AU,Authorisation Request,A,Approved,N,Secure,N,114,5GCF5H5Z023PAK7,Sports Direct,7995,Betting & Gambling,TORONTO,RU,MM2 6NG,824500,3WXECO50,10.227.0.208,WRVFQV1CRBR5RXCA,10000,2025-03-09,2023-02-10,2024-01-14,2023-01-08,0,
6896NIOM8934VRJK,2025-05-13 10:52:14,798229299,453900******3450,55.5,01,Manual Entry,90,Mag Stripe,PS,Settlement / Posting,D,Declined,N,,N,129,N5VKB5QO2GJK1NB,Roblox,1520,Contractors & Construction,TORONTO,NL,MZ5 5MU,737205,E14F9XCS,10.80.214.72,X9QCZNC5AA2MIRYK,7500,2024-05-16,2023-06-10,2025-02-26,2025-01-08,0,
3328QQAI6350ATJE,2025-03-17 22:10:10,214510578,453900******2675,33.63,10,Card On File,91,Contactless Mag Stripe,PS,Settlement / Posting,A,Approved,Z,Secure,N,325,2YXB8CXHC77BBU0,Shein,5691,Clothing Stores,PARIS,NG,ST4 8VC,776655,Q90MG2ZZ,10.28.87.169,2MU20XJHO6GGW7H9,10000,2023-06-11,2025-01-23,2024-07-24,2024-08-02,0,
0488WQCJ3477OKNZ,2025-05-21 12:54:56,192913547,453900******0865,9.6,OT,Other,05,Chip & PIN,AU,Authorisation Request,D,Declined,N,,N,945,UJX1TGEPEYF1JU0,FastRemit,7995,Betting & Gambling,BERLIN,PE,DW2 3UP,442211,JP1V1VT6,10.5.240.75,GZGYA8POUD5ENVME,5000,2024-01-03,2025-01-13,2024-06-08,2025-06-16,1,VELOCITY
9286TJSL9231KKMM,2025-05-03 13:04:03,433908332,453900******6437,61.94,OT,Other,07,Contactless,PS,Settlement / Posting,D,Declined,Z,,N,350,IRTJ8FHRPJR5T1C,Zalando,5541,Service Stations,TORONTO,QA,DI2 9BX,601912,QOO9XGWD,10.155.51.140,7QU6XXYR2M712EVT,15000,2025-06-16,2024-01-13,2024-05-02,2024-07-02,0,
4190WYJS9803ANZH,2025-04-06 11:07:58,692996922,453900******4560,32.48,90,Mag Stripe,81,eCommerce,AU,Authorisation Request,R,Reversal / Refund,Y,,Y,266,O2DZMFSEINJWX8Q,Spotify,5812,Restaurants,SINGAPORE,AE,HJ9 4XF,776655,UEW9JD9E,10.202.175.50,A8WC9JX48NUVZFNO,2000,2025-05-28,2023-09-12,2023-09-20,2024-12-02,0,
3765FOKZ1911JBCW,2025-05-23 03:31:06,308331284,453900******0251,86.66,90,Mag Stripe,90,Mag Stripe,PS,Settlement / Posting,D,Declined,N,,N,734,6BN8K0VE96FSYR7,QuickCash Kiosk,6011,ATM Cash Disbursements,TOKYO,PK,PS1 5VB,442211,8266XV00,10.130.172.78,7ULRYK14X2DBXDNP,7500,2024-10-02,2023-08-26,2024-05-20,2025-04-11,0,
1066GOLP6194SVUR,2025-03-22 16:32:06,990139705,453900******8867,13.79,10,Card On File,05,Chip & PIN,PS,Settlement / Posting,D,Declined,NA,Unsecure,N,540,5S4ZQSDFOCUKGH6,Square US,5812,Restaurants,NEW YORK,RU,QK5 7CR,601912,UM6XJURL,10.221.217.98,M75AF4J63IH3T265,2000,2023-01-29,2024-11-12,2024-08-13,2025-03-03,0,
2577VFMA1879QMOI,2025-04-04 08:40:46,852731998,453900******9504,2.61,OT,Other,81,eCommerce,AU,Authorisation Request,R,Reversal / Refund,NA,,N,357,3VV1LZJBKJDQ36U,Garuda Indonesia,4511,Airlines,SYDNEY,IE,KE8 1OV,601912,EVUGUXAA,10.129.169.114,HF14CF8TWKEOS4IX,15000,2024-12-23,2023-05-25,2023-04-02,2023-08-22,0,
2319AVHD4898NZOC,2025-04-14 05:52:36,659136891,453900******2272,41.4,10,Card On File,91,Contactless Mag Stripe,PS,Settlement / Posting,R,Reversal / Refund,NA,Secure,Y,407,N6FWO9UYFIMFXND,Yandex Taxi,5411,Grocery Stores,LONDON,NL,OM1 6VS,881122,XFN6YX0D,10.86.247.168,ITMZYZ8VM6NDXHR9,2000,2025-02-10,2024-02-01,2025-03-24,2025-03-24,0,
9256TCHQ1272NYKN,2025-03-14 03:59:06,186012091,453900******1268,41.81,90,Mag Stripe,07,Contactless,PS,Settlement / Posting,R,Reversal / Refund,N,,Y,826,ANIL803GT4I1M5Z,Marks & Spencer,5541,Service Stations,SYDNEY,EG,MC8 9DL,601912,6Q1LU9MM,10.102.155.22,OFZPVHMMR0ZPAXXJ,20000,2023-02-07,2025-04-25,2024-06-14,2023-11-04,0,
4171OWZW7775VJIK,2025-05-09 22:10:24,347535973,453900******6366,8.56,01,Manual Entry,81,eCommerce,AU,Authorisation Request,D,Declined,NA,,N,254,VRVFD7D8MX0J05O,GameStop,7995,Betting & Gambling,SINGAPORE,AU,GG4 9OR,737205,X8XP65LC,10.34.61.228,R6YGCU22BZNNYSXR,20000,2024-04-27,2025-06-10,2023-02-20,2024-03-20,0,
9531JWUW5698BDWP,2025-03-02 17:16:52,184306675,453900******0680,15.14,01,Manual Entry,81,eCommerce,PS,Settlement / Posting,A,Approved,NA,,N,93,TAXIXZYDZMUA2C6,FastRemit,4829,Money Transfer,BERLIN,PK,CG5 5JR,601912,HAPJ4964,10.228.86.255,2EY9365S2V2HNZBQ,3000,2023-06-12,2025-03-30,2024-01-31,2024-01-24,0,
9127ONKJ1125QPGR,2025-06-28 11:24:06,667937745,453900******3433,729.64,07,Contactless,05,Chip & PIN,PS,Settlement / Posting,D,Declined,N,,N,407,C9S792BB9N00QAQ,Travis Perkins,5541,Service Stations,TOKYO,US,WV9 4MD,737205,PKQAS93O,10.83.113.162,3L1UPCQ4SAFPZTSX,15000,2023-05-03,2024-06-04,2024-05-02,2024-04-16,1,APP
2666YIAH5240QQRD,2025-03-11 10:40:51,334074622,453900******3547,25.93,81,Electronic Commerce,07,Contactless,PS,Settlement / Posting,R,Reversal / Refund,NA,Secure,Y,222,TS3HGYTM7WU4OQD,Adyen NL,5812,Restaurants,DUBAI,IR,MN3 2KR,824500,0VPCWWOT,10.36.183.211,44TM12J69XP3VY25,7500,2024-10-11,2023-05-02,2025-04-22,2024-10-30,0,
5853PPRL2446CGBN,2025-03-24 13:32:08,281428098,453900******7802,59.43,07,Contactless,90,Mag Stripe,PS,Settlement / Posting,A,Approved,N,,N,568,NQQRGPQ4JN0XAJ7,HomeBase,5732,Electronics Stores,DUBAI,RU,YQ8 5MG,824500,ITL4LUSV,10.15.14.102,RJIIXVRO65JVAZ4W,20000,2023-09-07,2023-06-17,2024-03-28,2023-10-30,0,
7188PKJX2988CRLB,2025-03-22 19:18:03,512322042,453900******6827,19.68,05,Chip & PIN,90,Mag Stripe,PS,Settlement / Posting,R,Reversal / Refund,NA,,N,147,UX2NL1RRF2X3EKD,JD Sports,5812,Restaurants,BERLIN,NG,DE8 3YF,776655,35PJWAL5,10.252.185.157,66J7JBHJJQIKSSPW,15000,2024-04-29,2023-11-29,2025-05-23,2025-01-28,0,
1001FJRL7886KZHY,2025-03-21 15:40:13,869223944,453900******0939,6.22,10,Card On File,07,Contactless,AU,Authorisation Request,A,Approved,NA,Unsecure,N,309,FTTIQMXVKV4QO42,Worldpay,5732,Electronics Stores,LONDON,AU,ZC3 9KF,601912,LP30UBEJ,10.251.239.87,3Y0BNHRSMK8SYNAT,5000,2024-05-09,2024-02-03,2023-05-16,2024-04-17,0,
1163TOLJ1408NJUD,2025-03-02 11:45:54,997902545,453900******8719,28.9,01,Manual Entry,81,eCommerce,AU,Authorisation Request,D,Declined,NA,,Y,921,X0M0F2F64KP7VPW,Circle Pay,5812,Restaurants,DUBLIN,TR,UF1 6VQ,737205,PUVKQIGP,10.210.42.164,91QFE5OQJEFHKU6K,15000,2024-06-30,2025-05-11,2023-08-10,2023-02-03,0,
0650MDYM2554INEP,2025-04-19 18:37:19,260466042,453900******0929,26.78,05,Chip & PIN,05,Chip & PIN,PS,Settlement / Posting,D,Declined,N,,N,959,P5PBFTD2872IBVP,Rappi,5812,Restaurants,DUBLIN,CL,BS7 6CR,954201,DUS8DP3L,10.177.63.208,CUHD7NBJ2Y43YNW1,2000,2023-06-19,2023-06-22,2024-07-22,2024-10-21,0,
8619LUZB7399QLFB,2025-06-30 13:55:20,022196905,453900******0516,24.05,10,Card On File,81,eCommerce,AU,Authorisation Request,D,Declined,N,Unsecure,N,68,06BMB1K7HEMUPQ7,Carrefour,5691,Clothing Stores,SINGAPORE,AR,II6 1NU,954201,K4STF4GR,10.254.131.231,30WGN5XA9G2OB5TN,20000,2024-12-18,2025-04-07,2023-10-01,2023-06-24,0,
2036AQDJ6479SGVY,2025-06-16 13:05:25,298825662,453900******3494,103.04,10,Card On File,90,Mag Stripe,PS,Settlement / Posting,D,Declined,Z,Secure,Y,422,4Y9ZW0UETXKPWDZ,Tesco,4829,Money Transfer,PARIS,DE,ND1 6BA,954201,ELKGCY1O,10.155.201.78,2J3SUW3VJ1HQNWDU,2000,2024-12-11,2024-09-06,2024-06-09,2024-08-29,1,VELOCITY
3084CYIO7118FZOY,2025-03-21 04:41:57,487158579,453900******1500,40.91,10,Card On File,81,eCommerce,PS,Settlement / Posting,A,Approved,NA,Secure,N,479,XPQBK2OV14MW5MP,Deliveroo,5411,Grocery Stores,TOKYO,US,ZZ1 8KL,954201,NC0HACXS,10.162.124.255,6GOYETLIW0RNQSGT,5000,2023-08-03,2025-02-06,2024-08-13,2023-12-25,0,
0491NUKM4065FZWS,2025-05-30 05:24:50,957234723,453900******0693,29.37,01,Manual Entry,05,Chip & PIN,PS,Settlement / Posting,D,Declined,Y,,Y,246,50LV442E2FP4EKO,Alipay,5541,Service Stations,TOKYO,MX,WZ0 3DD,776655,V3Z69ZNR,10.101.179.189,0QH7D1MSO9QC9VIO,5000,2024-12-13,2024-01-19,2024-05-14,2025-03-25,0,
9144VOFK7783BREG,2025-06-03 03:42:34,809634931,453900******1859,12.05,01,Manual Entry,05,Chip & PIN,AU,Authorisation Request,R,Reversal / Refund,A,,N,540,JJTKD35AREYR51E,BP Petrol,5812,Restaurants,DUBAI,FR,QE5 7TD,881122,2ZZVMPN2,10.166.240.142,MUYWLXV1SJLZL89M,2000,2025-06-03,2023-10-14,2024-05-26,2023-01-06,0,
2251CPLA5254RKOE,2025-04-20 22:16:43,901327699,453900******4010,48.86,91,Contactless Mag Stripe,07,Contactless,PS,Settlement / Posting,D,Declined,A,,Y,717,8KEH2TZASCEBQ2I,Turkish Airlines,4829,Money Transfer,BERLIN,TH,VF6 7LQ,954201,PL6JBTA5,10.155.120.91,K7KIKHYP39WLZ404,15000,2025-02-25,2024-05-10,2023-03-05,2024-10-15,0,
0513SLPA9860GUPZ,2025-05-26 05:57:37,613545686,453900******3035,6.96,91,Contactless Mag Stripe,05,Chip & PIN,AU,Authorisation Request,D,Declined,NA,,N,891,YGLT2SJX47YQXQL,WeChat Pay,4511,Airlines,SINGAPORE,CN,BS6 7DC,737205,WKECHWO1,10.216.127.226,X8918H0EX9JEQOFO,10000,2023-12-19,2024-07-09,2024-03-10,2024-11-19,0,
2306RZOO7441IKOA,2025-06-06 13:01:30,092677321,453900******0387,6.42,05,Chip & PIN,91,Contactless Mag Stripe,AU,Authorisation Request,A,Approved,NA,,Y,12,SG207B9KDO3TOX1,XYZ Trading,5411,Grocery Stores,SINGAPORE,GH,KK3 6WX,601912,2K632R2K,10.100.16.231,G5BCJG5SYDB10D5S,1000,2024-10-20,2023-02-22,2023-05-23,2024-04-25,0,
5738DUBO0234DIDO,2025-04-20 11:52:44,677398186,453900******3628,59.82,91,Contactless Mag Stripe,91,Contactless Mag Stripe,PS,Settlement / Posting,A,Approved,NA,,Y,646,SM9GWR3RH8W3L3D,TrueMoney,1520,Contractors & Construction,TOKYO,NZ,DI1 6IK,776655,1HTJ0SY7,10.46.126.32,PAXBUZH4ZZ78KBCW,5000,2023-12-30,2023-05-25,2024-07-02,2024-01-25,0,
4347BUJJ4359LONZ,2025-06-09 14:03:11,395635421,453900******7501,49.68,05,Chip & PIN,05,Chip & PIN,PS,Settlement / Posting,R,Reversal / Refund,Y,,Y,463,JJ474PLJ0XH4930,Shell,4829,Money Transfer,SYDNEY,PK,WC6 7PU,442211,WRLC0L33,10.242.117.210,6PDF5MH4QE9FJU6F,1000,2024-06-06,2025-06-14,2025-05-02,2023-11-21,0,
5548MWFT3446MBOJ,2025-06-10 10:19:05,013294127,453900******0691,31.63,91,Contactless Mag Stripe,90,Mag Stripe,PS,Settlement / Posting,D,Declined,N,,N,894,9C14GRCVOYFCBEX,Decathlon,5732,Electronics Stores,DUBLIN,NG,WN0 8YI,824500,QJE5TJO3,10.135.93.43,TG8RTONAITYDHLX3,3000,2025-02-23,2025-03-11,2024-07-27,2025-05-18,0,
6233GKUK8915QZIU,2025-03-31 06:09:03,716701551,453900******3301,10.84,81,Electronic Commerce,90,Mag Stripe,PS,Settlement / Posting,A,Approved,N,Unsecure,N,337,JCZBNWYLTND9GUY,Delta Airlines,5411,Grocery Stores,DUBAI,BR,ST9 2DO,824500,H1H024VO,10.178.45.49,9I9GLC2UTS9GLEJ2,7500,2023-12-12,2024-02-05,2024-08-20,2023-08-16,0,
5100WVDP5589YALG,2025-03-26 20:28:00,744104254,453900******8894,18.8,91,Contactless Mag Stripe,05,Chip & PIN,PS,Settlement / Posting,R,Reversal / Refund,N,,N,383,H3T6ANKRHTTLEFR,Next Retail,5691,Clothing Stores,DUBLIN,US,KM5 6LU,776655,KJ9JP8GM,10.60.29.15,2MNA2VH5U89AV58Y,15000,2024-11-09,2023-07-08,2023-04-21,2024-09-17,0,
0836TJWR7980LGFY,2025-06-28 01:14:59,862516111,453900******5938,26.84,81,Electronic Commerce,07,Contactless,AU,Authorisation Request,R,Reversal / Refund,NA,Secure,N,315,Y5I5DDO3YN1H3FY,TrueMoney,5541,Service Stations,DUBAI,US,XH4 5LT,881122,8AW8QC0M,10.16.168.131,DQQTU869MPCFGWAO,7500,2025-03-08,2025-02-02,2024-01-02,2023-09-30,0,
0194RJWP4596BCTF,2025-06-06 15:09:44,626610997,453900******5720,9.24,05,Chip & PIN,05,Chip & PIN,AU,Authorisation Request,A,Approved,NA,,Y,971,IY89VVTTWN0P5D0,JD Sports,4511,Airlines,PARIS,TR,TP2 7RO,776655,PT2IBP7Z,10.18.111.10,OCMX5Q7EB0Y5E72Z,15000,2024-02-27,2023-12-04,2024-08-02,2025-01-12,0,
1323BCXV7620PYTX,2025-06-28 10:52:49,428122018,453900******1183,18.33,01,Manual Entry,05,Chip & PIN,AU,Authorisation Request,R,Reversal / Refund,Y,,Y,202,BNCYI6DVSAC287L,Uber,5411,Grocery Stores,SYDNEY,TR,NI4 7YB,737205,G0M7T0CS,10.178.255.219,ZX268660BGFLUSK1,5000,2023-03-23,2024-01-31,2023-02-10,2024-10-23,0,
4861WDOB8970SNNK,2025-06-11 11:24:47,992177287,453900******0939,55.81,91,Contactless Mag Stripe,91,Contactless Mag Stripe,AU,Authorisation Request,D,Declined,NA,,N,36,LJL79BEZY7DKBV8,Stripe Payments,5691,Clothing Stores,PARIS,QA,MW3 2QP,824500,5H3SQKVI,10.182.120.235,3EHX062K0MVMHMFT,3000,2023-03-06,2025-02-23,2024-12-31,2023-02-10,0,
5314GUEV8254RVIG,2025-04-03 21:50:45,958782909,453900******8976,103.74,OT,Other,07,Contactless,AU,Authorisation Request,R,Reversal / Refund,Y,,N,92,Z2BCHGMVWBXF7E6,John Lewis,5541,Service Stations,TOKYO,ID,ZL3 5SD,442211,1QD400HK,10.100.99.242,1UJCQTBN3N160NQZ,5000,2024-02-28,2024-04-19,2025-03-04,2025-05-01,0,
2158VXDI3210NMXB,2025-06-13 23:20:46,937346534,453900******1594,23.68,01,Manual Entry,90,Mag Stripe,PS,Settlement / Posting,A,Approved,N,,N,732,9X963PSZYJO2IR0,MoMo VN,5691,Clothing Stores,PARIS,CO,FA6 3UQ,737205,RF29ZWQL,10.62.232.235,QCK81AU4QFVW8LA4,1000,2023-08-09,2025-03-08,2024-11-13,2025-01-09,0,
6397LPVR9155IIXF,2025-03-26 09:50:00,243969453,453900******2417,60.65,01,Manual Entry,05,Chip & PIN,AU,Authorisation Request,D,Declined,A,,Y,346,HF1NFDIYNUNU88U,Stripe Payments,5411,Grocery Stores,SYDNEY,IT,VS8 1IU,442211,3VK01SGM,10.73.121.212,QC44F43F4QLQT08E,15000,2023-06-13,2025-05-10,2023-09-18,2024-05-09,0,
6509VEJS9942ZRZA,2025-04-10 19:30:04,293407771,453900******6801,7.16,90,Mag Stripe,07,Contactless,PS,Settlement / Posting,D,Declined,NA,,N,871,4U0LZ9XB1W05AJ7,Origin EA,6011,ATM Cash Disbursements,TORONTO,TR,CT3 2PG,776655,J6IQ5D4I,10.222.172.252,O5BJNWYRAZVTFGDH,5000,2023-04-27,2023-02-12,2024-03-06,2024-11-10,0,
1448SUDV3126SQJT,2025-06-01 00:32:14,175240005,453900******0401,56.12,90,Mag Stripe,07,Contactless,AU,Authorisation Request,D,Declined,Y,,Y,487,NDQYAYL6IVX1L72,JD Sports,5411,Grocery Stores,DUBLIN,AU,OZ6 2RP,776655,ZJEEAG1S,10.158.8.196,135KLXBAKWZZCI5L,3000,2023-04-17,2023-06-27,2024-07-06,2025-06-10,0,
8789XBDD9467ZXHL,2025-06-30 21:37:57,351862721,453900******8353,69.12,91,Contactless Mag Stripe,07,Contactless,PS,Settlement / Posting,D,Declined,NA,,Y,767,ELWHH4SA4A61TP0,EasyMoney Transfer,7995,Betting & Gambling,BERLIN,CA,MQ3 2ZY,442211,2HS7Q3D7,10.255.126.119,OXO15NSPROITW9T8,3000,2023-05-28,2023-07-16,2024-02-28,2024-08-22,1,Lost & Stolen
9065KAYV7143WTNW,2025-05-28 22:11:48,042937847,453900******4200,179.47,05,Chip & PIN,05,Chip & PIN,PS,Settlement / Posting,D,Declined,Y,,N,541,WN3GAIXN4HZGI7S,Square US,4829,Money Transfer,DUBLIN,AR,FA4 3UC,601912,0OVXSLKA,10.160.32.155,NIJBPW31MPLU1KNP,5000,2025-03-27,2024-08-18,2023-02-08,2024-09-09,1,Application Fraud
6912XPWU8275PXVN,2025-05-30 16:28:23,459577977,453900******7442,27.16,01,Manual Entry,90,Mag Stripe,PS,Settlement / Posting,D,Declined,A,,Y,80,7O35TZUG105547K,GameStop,1520,Contractors & Construction,TOKYO,SA,EO3 3WH,881122,TK6ADLKU,10.102.191.140,KEE1Y2IKBBFXSO45,20000,2023-06-01,2023-10-03,2024-01-20,2024-06-22,0,
8182FASO0542OJGS,2025-04-11 07:53:44,152397348,453900******8666,95.23,07,Contactless,07,Contactless,PS,Settlement / Posting,D,Declined,Y,,N,139,Q3B2SXE00J1TVH1,Japan Airlines,5812,Restaurants,NEW YORK,ID,WL1 2OJ,737205,D0J844ES,10.142.144.67,AHBBA86IY7XC7MMS,3000,2024-01-18,2025-06-06,2024-09-14,2024-09-28,0,
7456LLPZ0008QMKU,2025-05-07 16:24:28,684276658,453900******4130,16.45,05,Chip & PIN,05,Chip & PIN,PS,Settlement / Posting,R,Reversal / Refund,A,,Y,20,SUIXGONW5P6JCD7,Safaricom M-Pesa,7995,Betting & Gambling,TOKYO,SA,SR8 8TZ,776655,TYVO2YY1,10.19.137.37,KKJXCVXP4I1UZDCM,1000,2023-06-28,2023-06-03,2025-04-02,2023-09-10,0,
1282ZFRT2883TXRW,2025-06-22 03:05:22,071851665,453900******3014,54.71,07,Contactless,05,Chip & PIN,PS,Settlement / Posting,D,Declined,N,,Y,344,GB4LO1JJTP4A6UN,HSBC FX,5732,Electronics Stores,DUBAI,CA,CJ9 7FX,954201,A0R4OM6F,10.23.111.148,SK8KX9DAPMAMZQRR,10000,2024-04-11,2025-04-06,2023-01-22,2024-09-01,0,
0572RXGP2005CMUM,2025-04-26 00:39:23,892350143,453900******4765,26.48,01,Manual Entry,81,eCommerce,AU,Authorisation Request,D,Declined,Y,,N,690,VQ4SLVFNBCSOJF2,Air France,4511,Airlines,DUBAI,IR,KX6 4QT,954201,LZ86MPU2,10.125.131.197,BGOLZHACXS31IVOI,15000,2025-05-15,2024-01-31,2023-04-27,2023-04-08,0,
4712LTOY5020JRPP,2025-04-08 06:20:24,730252262,453900******6672,29.18,OT,Other,81,eCommerce,PS,Settlement / Posting,D,Declined,NA,,Y,486,H2B5OOWIM7UZAYJ,Crypto.com,5541,Service Stations,DUBAI,TH,CG3 8SE,954201,5LO5VOQO,10.103.184.207,9YF5TFJYFR0CX98V,2000,2024-09-21,2024-07-28,2023-11-01,2024-09-30,0,
4627HZTX6560HWKO,2025-04-11 11:04:27,749719891,453900******6429,28.59,07,Contactless,91,Contactless Mag Stripe,AU,Authorisation Request,D,Declined,Y,,Y,353,2VJSWB5BWIASJ2Q,HomeBase,4511,Airlines,SINGAPORE,IN,QB6 4YU,954201,GUHILCCH,10.247.236.81,3PS2AP8I6NIAFFV9,1000,2025-03-14,2024-02-04,2025-02-21,2023-08-06,0,
7364TBIE4814ANHZ,2025-03-13 21:31:46,532193881,453900******4181,16.84,81,Electronic Commerce,07,Contactless,PS,Settlement / Posting,A,Approved,NA,Secure,Y,374,ON9RRW1CWM6QOTR,Sky Bet,6011,ATM Cash Disbursements,NEW YORK,DE,QW2 1DF,954201,4044W4V9,10.11.101.167,NZKAF9B9FJVFLI2L,7500,2023-06-17,2023-09-14,2024-08-15,2025-02-26,0,
5246YCDO2407OAIC,2025-03-29 02:50:59,506639489,453900******0743,32.74,91,Contactless Mag Stripe,90,Mag Stripe,PS,Settlement / Posting,A,Approved,NA,,N,491,7MOQ9IAPRF8NFM5,Deliveroo,1520,Contractors & Construction,SYDNEY,IE,JA7 4WT,442211,WCHKP92D,10.246.251.49,CP874O1LK9S1XEMM,20000,2023-10-08,2025-02-10,2023-07-21,2025-05-26,0,
8074UBMB1221BWYL,2025-04-07 16:04:57,064619364,453900******7177,31.5,90,Mag Stripe,81,eCommerce,PS,Settlement / Posting,D,Declined,N,,Y,405,Z624IUAFYGBGOXK,Alipay,5691,Clothing Stores,LONDON,TR,LO4 1UD,442211,C4DO6E4G,10.154.171.2,AAOJ7CAPSIMZMHCN,1000,2024-02-12,2024-10-10,2023-04-26,2023-10-16,0,
2781PTGL8419DYWH,2025-06-07 01:40:22,423039199,453900******2467,40.16,10,Card On File,81,eCommerce,PS,Settlement / Posting,D,Declined,NA,Secure,N,720,NG1AM7XEIPV9FL0,Superdrug,1520,Contractors & Construction,SYDNEY,TH,LQ8 9ZT,954201,UTYGS9E7,10.34.84.131,OQYA388NUUF8A5BK,2000,2024-03-05,2023-09-01,2023-04-17,2024-07-10,0,
